line_id,bias_code,elo,model,rank,move_uci,move_san,policy_probability,topk_policy_mass,normalized_response_entropy_topk,wdl_win_permille,wdl_draw_permille,wdl_loss_permille,fen,status
JOB-10,B7,2100,maia3-79m,10,d2d3,d3,0.0036624239291995764,0.9894236333202571,0.5245369929792545,489,44,467,r1bqkb1r/pp2pppp/2n2n2/3p4/3Q1B1P/2N5/PPP1PPP1/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1100,maia3-79m,1,e2e4,e4,0.6771548986434937,0.9878678212407976,0.42561317674662125,513,26,461,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1100,maia3-79m,2,d2d4,d4,0.22272434830665588,0.9878678212407976,0.42561317674662125,521,27,452,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1100,maia3-79m,3,e2e3,e3,0.020852725952863693,0.9878678212407976,0.42561317674662125,500,27,473,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1100,maia3-79m,4,g1f3,Nf3,0.0199762973934412,0.9878678212407976,0.42561317674662125,517,27,456,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1100,maia3-79m,5,c2c4,c4,0.015163088217377663,0.9878678212407976,0.42561317674662125,513,25,462,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1100,maia3-79m,6,g2g3,g3,0.010951454751193523,0.9878678212407976,0.42561317674662125,497,27,476,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1100,maia3-79m,7,b2b3,b3,0.007491483353078365,0.9878678212407976,0.42561317674662125,494,27,479,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1100,maia3-79m,8,d2d3,d3,0.005036455579102039,0.9878678212407976,0.42561317674662125,493,27,480,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1100,maia3-79m,9,b1c3,Nc3,0.004941529594361782,0.9878678212407976,0.42561317674662125,507,27,466,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1100,maia3-79m,10,f2f4,f4,0.0035755394492298365,0.9878678212407976,0.42561317674662125,500,26,474,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1300,maia3-79m,1,e2e4,e4,0.6652060747146606,0.9883486481849104,0.4312486267262949,508,25,467,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1300,maia3-79m,2,d2d4,d4,0.23515543341636658,0.9883486481849104,0.4312486267262949,519,26,455,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1300,maia3-79m,3,g1f3,Nf3,0.019363317638635635,0.9883486481849104,0.4312486267262949,521,27,452,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1300,maia3-79m,4,c2c4,c4,0.018627913668751717,0.9883486481849104,0.4312486267262949,513,25,462,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1300,maia3-79m,5,e2e3,e3,0.017626332119107246,0.9883486481849104,0.4312486267262949,499,26,475,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1300,maia3-79m,6,g2g3,g3,0.011335160583257675,0.9883486481849104,0.4312486267262949,500,27,473,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1300,maia3-79m,7,b2b3,b3,0.008808943443000317,0.9883486481849104,0.4312486267262949,503,26,471,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1300,maia3-79m,8,d2d3,d3,0.004596428479999304,0.9883486481849104,0.4312486267262949,494,27,479,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1300,maia3-79m,9,f2f4,f4,0.0041140238754451275,0.9883486481849104,0.4312486267262949,506,25,469,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1300,maia3-79m,10,b1c3,Nc3,0.0035150202456861734,0.9883486481849104,0.4312486267262949,513,26,461,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1500,maia3-79m,1,e2e4,e4,0.6482347846031189,0.9890689314343035,0.44840463559511406,505,27,468,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1500,maia3-79m,2,d2d4,d4,0.24543097615242004,0.9890689314343035,0.44840463559511406,515,28,457,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1500,maia3-79m,3,c2c4,c4,0.02303183265030384,0.9890689314343035,0.44840463559511406,511,27,462,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1500,maia3-79m,4,g1f3,Nf3,0.02068304643034935,0.9890689314343035,0.44840463559511406,525,27,448,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1500,maia3-79m,5,e2e3,e3,0.015259450301527977,0.9890689314343035,0.44840463559511406,497,27,476,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1500,maia3-79m,6,g2g3,g3,0.011820637620985508,0.9890689314343035,0.44840463559511406,503,28,469,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1500,maia3-79m,7,b2b3,b3,0.01035252958536148,0.9890689314343035,0.44840463559511406,505,27,468,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1500,maia3-79m,8,f2f4,f4,0.005875293631106615,0.9890689314343035,0.44840463559511406,507,25,468,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1500,maia3-79m,9,d2d3,d3,0.00447371369227767,0.9890689314343035,0.44840463559511406,496,28,476,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1500,maia3-79m,10,b2b4,b4,0.00390666676685214,0.9890689314343035,0.44840463559511406,515,24,461,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1700,maia3-79m,1,e2e4,e4,0.625694990158081,0.9896683357656002,0.47033680283448054,504,29,467,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1700,maia3-79m,2,d2d4,d4,0.257449209690094,0.9896683357656002,0.47033680283448054,515,31,454,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1700,maia3-79m,3,c2c4,c4,0.029208268970251083,0.9896683357656002,0.47033680283448054,513,30,457,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1700,maia3-79m,4,g1f3,Nf3,0.023894039914011955,0.9896683357656002,0.47033680283448054,530,30,440,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1700,maia3-79m,5,e2e3,e3,0.012733161449432373,0.9896683357656002,0.47033680283448054,501,29,470,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1700,maia3-79m,6,g2g3,g3,0.011797066777944565,0.9896683357656002,0.47033680283448054,508,30,462,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1700,maia3-79m,7,b2b3,b3,0.011401703581213951,0.9896683357656002,0.47033680283448054,510,29,461,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1700,maia3-79m,8,f2f4,f4,0.00882899109274149,0.9896683357656002,0.47033680283448054,507,28,465,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1700,maia3-79m,9,b2b4,b4,0.004424287937581539,0.9896683357656002,0.47033680283448054,518,27,455,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1700,maia3-79m,10,d2d3,d3,0.0042366161942481995,0.9896683357656002,0.47033680283448054,500,30,470,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1900,maia3-79m,1,e2e4,e4,0.5982585549354553,0.9897327157668769,0.4932666454104177,503,33,464,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1900,maia3-79m,2,d2d4,d4,0.27083200216293335,0.9897327157668769,0.4932666454104177,513,36,451,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1900,maia3-79m,3,c2c4,c4,0.03720775246620178,0.9897327157668769,0.4932666454104177,512,35,453,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1900,maia3-79m,4,g1f3,Nf3,0.030766692012548447,0.9897327157668769,0.4932666454104177,527,36,437,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1900,maia3-79m,5,f2f4,f4,0.012273138388991356,0.9897327157668769,0.4932666454104177,504,32,464,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1900,maia3-79m,6,b2b3,b3,0.011618333868682384,0.9897327157668769,0.4932666454104177,513,34,453,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1900,maia3-79m,7,g2g3,g3,0.010595535859465599,0.9897327157668769,0.4932666454104177,509,35,456,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1900,maia3-79m,8,e2e3,e3,0.009855199605226517,0.9897327157668769,0.4932666454104177,501,34,465,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1900,maia3-79m,9,b2b4,b4,0.0044146692380309105,0.9897327157668769,0.4932666454104177,517,31,452,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,1900,maia3-79m,10,d2d3,d3,0.0039108372293412685,0.9897327157668769,0.4932666454104177,497,35,468,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,2100,maia3-79m,1,e2e4,e4,0.5516610741615295,0.9894236333202571,0.5245369929792545,498,41,461,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,2100,maia3-79m,2,d2d4,d4,0.29356226325035095,0.9894236333202571,0.5245369929792545,510,44,446,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,2100,maia3-79m,3,g1f3,Nf3,0.0481594055891037,0.9894236333202571,0.5245369929792545,516,45,439,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,2100,maia3-79m,4,c2c4,c4,0.0476539246737957,0.9894236333202571,0.5245369929792545,507,43,450,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,2100,maia3-79m,5,f2f4,f4,0.012484685517847538,0.9894236333202571,0.5245369929792545,497,40,463,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,2100,maia3-79m,6,b2b3,b3,0.012168200686573982,0.9894236333202571,0.5245369929792545,507,42,451,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,2100,maia3-79m,7,g2g3,g3,0.008714002557098866,0.9894236333202571,0.5245369929792545,505,42,453,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,2100,maia3-79m,8,e2e3,e3,0.006894053891301155,0.9894236333202571,0.5245369929792545,497,43,460,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,2100,maia3-79m,9,b1c3,Nc3,0.0044635990634560585,0.9894236333202571,0.5245369929792545,521,42,437,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
VER-08,B7,2100,maia3-79m,10,d2d3,d3,0.0036624239291995764,0.9894236333202571,0.5245369929792545,489,44,467,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1100,maia3-79m,1,e2e4,e4,0.6771548986434937,0.9878678212407976,0.42561317674662125,513,26,461,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1100,maia3-79m,2,d2d4,d4,0.22272434830665588,0.9878678212407976,0.42561317674662125,521,27,452,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1100,maia3-79m,3,e2e3,e3,0.020852725952863693,0.9878678212407976,0.42561317674662125,500,27,473,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1100,maia3-79m,4,g1f3,Nf3,0.0199762973934412,0.9878678212407976,0.42561317674662125,517,27,456,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1100,maia3-79m,5,c2c4,c4,0.015163088217377663,0.9878678212407976,0.42561317674662125,513,25,462,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1100,maia3-79m,6,g2g3,g3,0.010951454751193523,0.9878678212407976,0.42561317674662125,497,27,476,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1100,maia3-79m,7,b2b3,b3,0.007491483353078365,0.9878678212407976,0.42561317674662125,494,27,479,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1100,maia3-79m,8,d2d3,d3,0.005036455579102039,0.9878678212407976,0.42561317674662125,493,27,480,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1100,maia3-79m,9,b1c3,Nc3,0.004941529594361782,0.9878678212407976,0.42561317674662125,507,27,466,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1100,maia3-79m,10,f2f4,f4,0.0035755394492298365,0.9878678212407976,0.42561317674662125,500,26,474,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1300,maia3-79m,1,e2e4,e4,0.6652060747146606,0.9883486481849104,0.4312486267262949,508,25,467,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1300,maia3-79m,2,d2d4,d4,0.23515543341636658,0.9883486481849104,0.4312486267262949,519,26,455,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1300,maia3-79m,3,g1f3,Nf3,0.019363317638635635,0.9883486481849104,0.4312486267262949,521,27,452,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1300,maia3-79m,4,c2c4,c4,0.018627913668751717,0.9883486481849104,0.4312486267262949,513,25,462,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1300,maia3-79m,5,e2e3,e3,0.017626332119107246,0.9883486481849104,0.4312486267262949,499,26,475,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1300,maia3-79m,6,g2g3,g3,0.011335160583257675,0.9883486481849104,0.4312486267262949,500,27,473,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1300,maia3-79m,7,b2b3,b3,0.008808943443000317,0.9883486481849104,0.4312486267262949,503,26,471,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1300,maia3-79m,8,d2d3,d3,0.004596428479999304,0.9883486481849104,0.4312486267262949,494,27,479,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1300,maia3-79m,9,f2f4,f4,0.0041140238754451275,0.9883486481849104,0.4312486267262949,506,25,469,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1300,maia3-79m,10,b1c3,Nc3,0.0035150202456861734,0.9883486481849104,0.4312486267262949,513,26,461,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1500,maia3-79m,1,e2e4,e4,0.6482347846031189,0.9890689314343035,0.44840463559511406,505,27,468,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1500,maia3-79m,2,d2d4,d4,0.24543097615242004,0.9890689314343035,0.44840463559511406,515,28,457,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1500,maia3-79m,3,c2c4,c4,0.02303183265030384,0.9890689314343035,0.44840463559511406,511,27,462,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1500,maia3-79m,4,g1f3,Nf3,0.02068304643034935,0.9890689314343035,0.44840463559511406,525,27,448,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1500,maia3-79m,5,e2e3,e3,0.015259450301527977,0.9890689314343035,0.44840463559511406,497,27,476,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1500,maia3-79m,6,g2g3,g3,0.011820637620985508,0.9890689314343035,0.44840463559511406,503,28,469,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1500,maia3-79m,7,b2b3,b3,0.01035252958536148,0.9890689314343035,0.44840463559511406,505,27,468,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1500,maia3-79m,8,f2f4,f4,0.005875293631106615,0.9890689314343035,0.44840463559511406,507,25,468,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1500,maia3-79m,9,d2d3,d3,0.00447371369227767,0.9890689314343035,0.44840463559511406,496,28,476,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1500,maia3-79m,10,b2b4,b4,0.00390666676685214,0.9890689314343035,0.44840463559511406,515,24,461,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1700,maia3-79m,1,e2e4,e4,0.625694990158081,0.9896683357656002,0.47033680283448054,504,29,467,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1700,maia3-79m,2,d2d4,d4,0.257449209690094,0.9896683357656002,0.47033680283448054,515,31,454,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1700,maia3-79m,3,c2c4,c4,0.029208268970251083,0.9896683357656002,0.47033680283448054,513,30,457,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
JOB-03,B8,1700,maia3-79m,4,g1f3,Nf3,0.023894039914011955,0.9896683357656002,0.47033680283448054,530,30,440,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
